date,close,sma20,sma50,signal,position,market_return,strategy_return,trade,equity_curve
2021-09-22,142.38058471679688,146.3596076965332,144.69167572021485,1,1.0,0.016872399326564258,0.016872399326564258,0.0,1.6076584923623554
2021-09-23,143.33726501464844,146.28492813110353,144.65073638916016,1,1.0,0.006719176633207757,0.006719176633207757,0.0,1.6184606337384144
2021-09-24,143.4251251220703,146.25466537475586,144.6246157836914,1,1.0,0.0006129606799243348,0.0006129606799243348,0.0,1.6194526864689014
2021-09-27,141.91200256347656,146.09700698852538,144.60897674560547,1,1.0,-0.010549912766720015,-0.010549912766720015,0.0,1.602367601896824
2021-09-28,138.5343017578125,145.5498405456543,144.60259490966797,1,1.0,-0.023801375110278133,-0.023801375110278133,0.0,1.5642290495395208
2021-09-29,139.43238830566406,145.11054382324218,144.54204254150392,1,1.0,0.006482773843416778,0.006482773843416778,0.0,1.5743695927069883
2021-09-30,138.13404846191406,144.57314071655273,144.47014465332032,1,1.0,-0.009311608726831677,-0.009311608726831677,0.0,1.5597096790682794
2021-10-01,139.25668334960938,144.03622283935547,144.39340698242188,0,1.0,0.008127140992358894,0.008127140992358894,0.0,1.572385659537214
2021-10-04,135.8302001953125,143.2962547302246,144.213828125,0,0.0,-0.024605520337537823,-0.0005,1.0,1.5715994667074455
2021-10-05,137.75335693359375,142.5357864379883,144.0643295288086,0,0.0,0.014158535697627705,0.0,0.0,1.5715994667074455
2021-10-06,138.62216186523438,141.89587936401367,143.97548645019532,0,0.0,0.006306960142244966,0.0,0.0,1.5715994667074455
2021-10-07,139.88145446777344,141.3697021484375,143.94672546386718,0,0.0,0.00908435264314611,0.0,0.0,1.5715994667074455
2021-10-08,139.50071716308594,141.07342071533202,143.89748260498047,0,0.0,-0.002721856919032928,-0.0,0.0,1.5715994667074455
2021-10-11,139.4128875732422,140.74443588256835,143.84219421386717,0,0.0,-0.0006295995578364799,-0.0,0.0,1.5715994667074455
2021-10-12,138.14381408691406,140.42179946899415,143.76815216064452,0,0.0,-0.009102985444307654,-0.0,0.0,1.5715994667074455
2021-10-13,137.55809020996094,140.02545852661132,143.64652465820313,0,0.0,-0.004239957328705413,-0.0,0.0,1.5715994667074455
2021-10-14,140.34027099609375,139.7799415588379,143.58853393554688,0,0.0,0.020225497329064757,0.0,0.0,1.5715994667074455
2021-10-15,141.3945770263672,139.72039337158202,143.54948516845704,0,0.0,0.00751249817882127,0.0,0.0,1.5715994667074455
2021-10-18,143.0639190673828,139.89659957885743,143.557490234375,0,0.0,0.011806266379681185,0.0,0.0,1.5715994667074455
2021-10-19,145.22132873535156,140.15675888061523,143.60961944580077,0,0.0,0.015080040320666788,0.0,0.0,1.5715994667074455
2021-10-20,145.70947265625,140.32320327758788,143.68107849121094,0,0.0,0.0033613789733877297,0.0,0.0,1.5715994667074455
2021-10-21,145.92420959472656,140.4525505065918,143.75175659179686,0,0.0,0.0014737335504819704,0.0,0.0,1.5715994667074455
2021-10-22,145.15298461914062,140.5389434814453,143.74785064697267,0,0.0,-0.005285106410566454,-0.0,0.0,1.5715994667074455
2021-10-25,145.10418701171875,140.69855270385742,143.73886901855468,0,0.0,-0.0003361805308372823,-0.0,0.0,1.5715994667074455
2021-10-26,145.76803588867188,141.06023941040038,143.70372680664062,0,0.0,0.004574980850824861,0.0,0.0,1.5715994667074455
2021-10-27,145.30923461914062,141.3540817260742,143.67756439208983,0,0.0,-0.0031474751425041303,-0.0,0.0,1.5715994667074455
2021-10-28,148.94073486328125,141.89441604614257,143.7988101196289,0,0.0,0.02499153101768714,0.0,0.0,1.5715994667074455
2021-10-29,146.23660278320312,142.24341201782227,143.85933502197267,0,0.0,-0.01815575895043331,-0.0,0.0,1.5715994667074455
2021-11-01,145.4165802001953,142.7227310180664,143.87436859130858,0,0.0,-0.005607505695571335,-0.0,0.0,1.5715994667074455
2021-11-02,146.4513397216797,143.1576301574707,143.880419921875,0,0.0,0.0071158290207335995,0.0,0.0,1.5715994667074455
2021-11-03,147.88641357421875,143.62084274291993,143.91693084716798,0,0.0,0.009798980707628413,0.0,0.0,1.5715994667074455
2021-11-04,147.3690185546875,143.99522094726564,143.9676940917969,1,0.0,-0.0034985973831300754,-0.0,0.0,1.5715994667074455
2021-11-05,147.89695739746094,144.41503295898437,144.04502563476564,1,1.0,0.00358242762251626,0.00308242762251626,1.0,1.5764438083151564
2021-11-08,147.0757293701172,144.7981750488281,144.08523681640625,1,1.0,-0.005552704002806275,-0.005552704002806275,0.0,1.5676902824705257
2021-11-09,147.43746948242188,145.26285781860352,144.04443359375,1,1.0,0.0024595500144988236,0.0024595500144988236,0.0,1.5715460951275058
2021-11-10,144.61207580566406,145.61555709838868,143.97230865478517,1,1.0,-0.019163335390090075,-0.019163335390090075,0.0,1.541430030225591
2021-11-11,144.5631866455078,145.8267028808594,143.88593017578125,1,1.0,-0.00033807107659489244,-0.00033807107659489244,0.0,1.5409089173157768
2021-11-12,146.63580322265625,146.08876419067383,143.8187454223633,1,1.0,0.014337098020887007,0.014337098020887007,0.0,1.563001079504592
2021-11-15,146.64556884765625,146.2678466796875,143.73906555175782,1,1.0,6.659782116913426e-05,6.659782116913426e-05,0.0,1.563105171970972
2021-11-16,147.62319946289062,146.38794021606446,143.6322750854492,1,1.0,0.006666622271075839,0.006666622271075839,0.0,1.5735258037224675
2021-11-17,150.05751037597656,146.60534210205077,143.6050192260742,1,1.0,0.016490029493622105,0.016490029493622105,0.0,1.5994732906348264
2021-11-18,154.33953857421875,147.0261085510254,143.68371002197264,1,1.0,0.028535913914027766,0.028535913914027766,0.0,1.6451157227641684
2021-11-19,156.95962524414062,147.6164405822754,143.91437561035156,1,1.0,0.01697612092226075,0.01697612092226075,0.0,1.6730434062049253
2021-11-22,157.4191436767578,148.23218841552733,144.1429067993164,1,1.0,0.0029276218766605133,0.0029276218766605133,0.0,1.6779414446815335
2021-11-23,157.80039978027344,148.83380661010742,144.4069839477539,1,1.0,0.002421917021086628,0.002421917021086628,0.0,1.6820052796267944
2021-11-24,158.3185577392578,149.4842727661133,144.66365692138672,1,1.0,0.003283628936972649,0.003283628936972649,0.0,1.6875283608351177
2021-11-26,153.3032684326172,149.70239944458007,144.8247100830078,1,1.0,-0.03167846763043747,-0.03167846763043747,0.0,1.6340700482809571
2021-11-29,156.65652465820312,150.22339553833007,145.1061297607422,1,1.0,0.021873351167720267,0.021873351167720267,0.0,1.6698126362796601
2021-11-30,161.60337829589844,151.03273544311523,145.54740142822266,1,1.0,0.03157770573864371,0.03157770573864371,0.0,1.7225414883467682
2021-12-01,161.08526611328125,151.76443176269532,145.96874389648437,1,1.0,-0.0032060727200177164,-0.0032060727200177164,0.0,1.717018895071881
2021-12-02,160.0978546142578,152.37500381469727,146.3230892944336,1,1.0,-0.0061297443450170075,-0.0061297443450170075,0.0,1.7064940082095268
2021-12-03,158.22076416015625,152.9175910949707,146.62075927734375,1,1.0,-0.011724644647014504,-0.011724644647014504,0.0,1.6864859723710106
2021-12-06,161.6229705810547,153.6038917541504,146.98471618652343,1,1.0,0.021502907276156336,0.021502907276156336,0.0,1.7227503238574429
2021-12-07,167.35189819335938,154.6177001953125,147.4935140991211,1,1.0,0.035446246234111856,0.035446246234111856,0.0,1.7838153560367898
2021-12-08,171.16470336914062,155.80406188964844,148.14612213134765,1,1.0,0.02278316061510055,0.02278316061510055,0.0,1.8244563078010587
2021-12-09,170.6563262939453,157.1062744140625,148.77060089111328,1,1.0,-0.002970104613793656,-0.002970104613793656,0.0,1.819037481703594
2021-12-10,175.43695068359375,158.64996261596679,149.51665893554687,1,1.0,0.028013168298338442,0.028013168298338442,0.0,1.8699944848195424
2021-12-13,171.80995178222656,159.9086700439453,150.16772430419923,1,1.0,-0.020674087683549613,-0.020674087683549613,0.0,1.8313340548726291
2021-12-14,170.43150329589844,161.09796676635742,150.85975036621093,1,1.0,-0.008023100361935653,-0.008023100361935653,0.0,1.8166410779541555
2021-12-15,175.29031372070312,162.48132247924804,151.6104895019531,1,1.0,0.028508875007509316,0.028508875007509316,0.0,1.8684314713790575
2021-12-16,168.40774536132812,163.39883422851562,152.206201171875,1,1.0,-0.03926382589708444,-0.03926382589708444,0.0,1.7950697033861969
2021-12-17,167.31283569335938,164.04749908447266,152.75482879638673,1,1.0,-0.006501539852692417,-0.006501539852692417,0.0,1.7833989861712707
2021-12-20,165.9539031982422,164.49721298217773,153.28389251708984,1,1.0,-0.00812210545285208,-0.00812210545285208,0.0,1.768914031541078
2021-12-21,169.12144470214844,165.08232803344725,153.87806365966796,1,1.0,0.0190868755893161,0.0190868755893161,0.0,1.8026770735892983
2021-12-22,171.71221923828125,165.77791900634764,154.54943176269532,1,1.0,0.015319018476312118,0.015319018476312118,0.0,1.830292316986437
2021-12-23,172.33786010742188,166.47888412475587,155.24502716064453,1,1.0,0.003643543085727785,0.003643543085727785,0.0,1.8369610659028535
2021-12-27,176.2973175048828,167.62858657836915,155.96416809082032,1,1.0,0.022974971344038586,0.022974971344038586,0.0,1.8791651937520861
2021-12-28,175.280517578125,168.55978622436524,156.64188690185546,1,1.0,-0.005767529200945698,-0.005767529200945698,0.0,1.8683270536237202
2021-12-29,175.36854553222656,169.24804458618163,157.28797943115234,1,1.0,0.0005022118562738598,0.0005022118562738598,0.0,1.8692653496214473
2021-12-30,174.2148895263672,169.90452575683594,157.86785064697267,1,1.0,-0.00657846595213607,-0.00657846595213607,0.0,1.856968451163455
2021-12-31,173.59902954101562,170.57958450317383,158.42564178466796,1,1.0,-0.0035350594144156755,-0.0035350594144156755,0.0,1.8504039573578968
2022-01-03,177.93975830078125,171.56553421020507,159.06595275878905,1,1.0,0.02500433770420396,0.02500433770420396,0.0,1.896672082796869
2022-01-04,175.68138122558594,172.26845474243163,159.67652069091798,1,1.0,-0.0126918070293085,-0.0126918070293085,0.0,1.8725998867241345
2022-01-05,171.00827026367188,172.45127334594727,160.19460235595704,1,1.0,-0.026599921570023888,-0.026599921570023888,0.0,1.822788876605237
2022-01-06,168.15357971191406,172.30071716308595,160.64231323242188,1,1.0,-0.016693289437734515,-0.016693289437734515,0.0,1.7923605343041829
2022-01-07,168.3197784423828,172.18388977050782,161.1025241088867,1,1.0,0.00098837462011514,0.00098837462011514,0.0,1.794132057966385
2022-01-10,168.33929443359375,171.82900695800782,161.49049530029296,1,1.0,0.00011594591789232389,0.00011594591789232389,0.0,1.794340080254666
2022-01-11,171.16470336914062,171.7967445373535,161.9890573120117,1,1.0,0.01678401317442524,0.01678401317442524,0.0,1.8244563078010596
2022-01-12,171.60459899902344,171.85539932250975,162.51281768798827,1,1.0,0.002570013684036976,0.002570013684036976,0.0,1.8291451854780358
2022-01-13,168.33929443359375,171.5078483581543,162.95057678222656,1,1.0,-0.019028071418110803,-0.019028071418110803,0.0,1.7943400802546663
2022-01-14,169.19961547851562,171.54744186401368,163.3768408203125,1,1.0,0.00511063710832671,0.00511063710832671,0.0,1.8035103012537737
2022-01-18,166.00277709960938,171.48193893432617,163.74951599121093,1,1.0,-0.01889388678493875,-0.01889388678493875,0.0,1.7694349818064141
2022-01-19,162.5126190185547,171.30987472534179,164.04182922363282,1,1.0,-0.0210246969480542,-0.0210246969480542,0.0,1.7322331475446484
2022-01-20,160.83108520507812,170.89535675048828,164.31693634033203,1,1.0,-0.010347096881655582,-0.010347096881655582,0.0,1.7143095633453886
2022-01-21,158.77801513671875,170.24864654541017,164.54374725341796,1,1.0,-0.0127653809320597,-0.0127653809320597,0.0,1.692425748733812
2022-01-24,158.00572204589844,169.53203964233398,164.81162017822265,1,1.0,-0.004863980004758961,-0.004863980004758961,0.0,1.6841938237324314
2022-01-25,156.20681762695312,168.5275146484375,165.04449279785158,1,1.0,-0.011385058690613459,-0.011385058690613459,0.0,1.665019178202869
2022-01-26,156.11886596679688,167.5694320678711,165.23415405273437,1,1.0,-0.0005630462325036945,-0.0005630462325036945,0.0,1.6640816954275355
2022-01-27,155.65940856933594,166.58397521972657,165.41443084716798,1,1.0,-0.002942997277207038,-0.002942997277207038,0.0,1.6591843075288422
2022-01-28,166.52090454101562,166.19927597045898,165.79238494873047,1,1.0,0.0697773174876326,0.0697773174876326,0.0,1.7749577377257801
